Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.595582908518147	328	|Then he put on quickly some old untidy garments , and fastened round his waist a worn leather belt . |	|On it he hung a short sword in a battered black-leather scabbard . |	|From a locked drawer , smelling of moth-balls , he took out an old cloak and hood . |	1	DEFAULT									
0.837356392230784	725	|Let it be a warning to you to be very careful with it . |	|It may have other powers than just making you vanish when you wish to . ' ' |	|I do n't understand , ' said Frodo . |	1	DEFAULT									
0.763733624794108	683	|It 's time to close the shop , Merry , ' he said . |	|` Lock the door , and do n't open it to anyone today , not even if they bring a battering ram . ' |	|Then he went to revive himself with a belated cup of tea . |	0										
0.037459908699004	169	|A very few were overlooked by accident , but as they turned up all the same , that did not matter . |	|Many people from other parts of the Shire were also asked ; and there were even a few from outside the borders . |	|Bilbo met the guests -LRB- and additions -RRB- at the new white gate in person . |	0										
0.94964574757093	702	|` She had already nearly curdled me . |	|Honestly , I nearly tried on Bilbo 's ring . |	|I longed to disappear . ' |	2	DEFAULT	Mr. Bilbo Baggins								
0.741516031197771	154	|The three hobbit-families of Bagshot Row , adjoining the field , were intensely interested and generally envied . |	|Old Gaffer Gamgee stopped even pretending to work in his garden . |	|The tents began to go up . |	1	Ham Gamgee									
0.011151996547036	103	|A few of them remained at Bag End . |	|At the end of the second week in September a cart came in through Bywater from the direction of the Brandywine Bridge in broad daylight . |	|An old man was driving it all alone . |	0										
0.623776154430461	548	|Take care of yourself ! |	|You are old enough , and perhaps wise enough . ' |	|` Take care ! |	1	DEFAULT									
0.083709382981784	458	|Do as you promised : give it up ! ' |	|` Well , if you want my ring yourself , say so ! ' |	|cried Bilbo . |	2	Mr. Bilbo Baggins	DEFAULT								
0.698442177390217	671	|A little later Frodo came out of the study to see how things were going on and found her still about the place , investigating nooks and comers and tapping the floors . |	|He escorted her firmly off the premises , after he had relieved her of several small -LRB- but rather valuable -RRB- articles that had somehow fallen inside her umbrella . |	|Her face looked as if she was in the throes of thinking out a really crushing parting remark ; but all she found to say , turning round on the step , was : ` You 'll live to regret it , young fellow ! |	1	DEFAULT									
0.70672877507557	210	|The Sackville-Bagginses were not forgotten . |	|Otho and his wife Lobelia were present . |	|They disliked Bilbo and detested Frodo , but so magnificent was the invitation card , written in golden ink , that they had felt it was impossible to refuse . |	2	Otho	Lobelia								
0.268454700968887	411	|he asked , and a curious change came over his voice . |	|It was sharp with suspicion and annoyance . |	|` You are always badgering me about my ring ; but you have never bothered me about the other things that I got on my journey . ' |	0										
0.824775074866959	250	|They contained instruments , small , but of perfect make and enchanting tones . |	|Indeed , in one corner some of the young Tooks and Brandybucks , supposing Uncle Bilbo to have finished -LRB- since he had plainly said all that was necessary -RRB- , now got up an impromptu orchestra , and began a merry dance-tune . |	|Master Everard Took and Miss Melilot Brandybuck got on a table and with bells in their hands began to dance the Springle-ring : a pretty dance , but rather vigorous . |	1	Mr. Bilbo Baggins									
0.38345193146696	167	|Bilbo Baggins called it a party , but it was really a variety of entertainments rolled into one . |	|Practically everybody living near was invited . |	|A very few were overlooked by accident , but as they turned up all the same , that did not matter . |	0										
0.728038914570688	217	|The purchase of provisions fell almost to nothing throughout the district in the ensuing weeks ; but as Bilbo 's catering had depleted the stocks of most stores , cellars and warehouses for miles around , that did not matter much . |	|After the feast -LRB- more or less -RRB- came the Speech . |	|Most of the company were , however , now in a tolerant mood , at that delightful stage which they called ' filling up the corners ' . |	0										
0.174529043885708	381	|` He would come with me , of course , if I asked him . |	|In fact he offered to once , just before the party . |	|But he does not really want to , yet . |	1	DEFAULT									
0.435759891221441	18	|` You had better come and live here , Frodo my lad , ' said Bilbo one day ; ` and then we can celebrate our birthday-parties comfortably together . ' |	|At that time Frodo was still in his tweens , as the hobbits called the irresponsible twenties between childhood and coming of age at thirty-three . |	|Twelve more years passed . |	1	Frodo Baggins									
0.819394181541796	209	|Some of these were only very distantly connected with Bilbo , and some of them had hardly ever been in Hobbiton before , as they lived in remote corners of the Shire . |	|The Sackville-Bagginses were not forgotten . |	|Otho and his wife Lobelia were present . |	0										
0.733196643634406	425	|` Why not ? ' |	|he cried . |	|` And what business is it of yours , anyway , to know what I do with my own things ? |	1	DEFAULT									
0.834155417903803	257	|Cheers from all the assembly . |	|/ have called you all together for a Purpose . |	|Something in the way that he said this made an impression . |	0										
0.169781381771836	390	|said Gandalf . |	|` The ring as well ? |	|You agreed to that , you remember . ' |	0										
0.456069644333522	199	|The dragon passed like an express train , turned a somersault , and burst over Bywater with a deafening explosion . |	|That is the signal for supper ! ' |	|said Bilbo . |	0										
0.731205042412764	373	|I have thought of a nice ending for it : and he lived happily ever after to the end of his days . ' |	|Gandalf laughed . |	|I hope he will . |	1	Gandalf									
0.362459016914189	625	|It was a tendency of hobbit-holes to get cluttered up : for which the custom of giving so many birthday-presents was largely responsible . |	|Not , of course , that the birthday-presents were always new , there were one or two old mathoms of forgotten uses that had circulated all around the district ; but Bilbo had usually given new presents , and kept those that he received . |	|The old hole was now being cleared a little . |	1	Mr. Bilbo Baggins									
0.520384203430497	502	|` All right , ' he said with an effort . |	|I will . ' |	|Then he shrugged his shoulders , and smiled rather ruefully . |	1	DEFAULT									
0.81416171618697	658	|When Frodo replied that only the things specially directed by Bilbo were being given away , they said the whole affair was very fishy . |	|` Only one thing is clear to me , ' said Otho , ` and that is that you are doing exceedingly well out of it . |	|I insist on seeing the will . ' |	2	Otho	DEFAULT								
0.895078886251034	470	|They stood for a while facing one another , and the air of the room tingled . |	|Gandalf s eyes remained bent on the hobbit . |	|Slowly his hands relaxed , and he began to tremble . ' |	1	Gandalf									
0.174146729328381	729	|I have merely begun to wonder about the ring , especially since last night . |	|No need to worry . |	|But if you take my advice you will use it very seldom , or not at all . |	0										
0.425189933892614	4	|The riches he had brought back from his travels had now become a local legend , and it was popularly believed , whatever the old folk might say , that the Hill at Bag End was full of tunnels stuffed with treasure . |	|And if that was not enough for fame , there was also his prolonged vigour to marvel at . |	|Time wore on , but it seemed to have little effect on Mr. Baggins . |	1	DEFAULT									
0.689314443457819	168	|Practically everybody living near was invited . |	|A very few were overlooked by accident , but as they turned up all the same , that did not matter . |	|Many people from other parts of the Shire were also asked ; and there were even a few from outside the borders . |	0										
0.793651957269835	267	|Secondly , to celebrate my birthday . |	|Cheers again . |	|I should say : OUR birthday . |	0										
0.157822050766741	342	|I suppose you feel that everything has gone off splendidly and according to plan ? ' |	|` Yes , I do , ' said Bilbo . |	|` Though that flash was surprising : it quite startled me , let alone the others . |	1	Mr. Bilbo Baggins									
0.326457769156075	482	|I wish you would trust me , as you used . ' |	|He turned away , and the shadow passed . |	|He seemed to dwindle again to an old grey man , bent and troubled . |	1	DEFAULT									
0.651164481450796	309	|Neither age nor an enormous dinner had clouded his wits , and he said to his daughter-in-law , Esmeralda : ` There 's something fishy in this , my dear ! |	|I believe that mad Baggins is off again . |	|Silly old fool . |	1	DEFAULT									
